entity_id,description,__last_seen,place,country_code,country_name,quality,__first_seen
un-sc-sanctions.6908074,,2018-05-01 01:05:07.091552,Mosul,IQ,Iraq,,2018-04-12 07:33:02.120535
un-sc-sanctions.6908054,,2018-05-01 01:05:07.849612,"al-Awja, near Tikrit",IQ,Iraq,,2018-04-12 07:33:04.240021
un-sc-sanctions.2894441,,2018-05-01 01:05:07.883689,,IQ,Iraq,,2018-04-12 07:33:00.138918
un-sc-sanctions.6908411,,2018-05-01 01:05:12.153685,Oslo,NO,Norway,,2018-04-12 07:33:08.294785
un-sc-sanctions.690747,,2018-05-01 01:05:12.328680,Kaesong,KP,Democratic People's Republic of Korea,,2018-04-12 07:33:08.921912
un-sc-sanctions.112035,,2018-05-01 01:05:12.695433,Kismaayo,SO,Somalia,,2018-04-12 07:33:11.155674
un-sc-sanctions.112043,,2018-05-01 01:05:14.205355,Essaouria,MA,Morocco,,2018-04-12 07:33:09.839082
un-sc-sanctions.111040,,2018-05-01 01:05:02.202131,"Yatimak village (Dehrawood District, Uruzgan Province)",AF,Afghanistan,,2018-04-12 07:32:48.421253
un-sc-sanctions.110964,,2018-05-01 01:05:02.811507,Nangarhar Province,AF,Afghanistan,,2018-04-12 07:32:47.678657
un-sc-sanctions.110964,,2018-05-01 01:05:02.928339,Khost Province,AF,Afghanistan,,2018-04-12 07:32:47.787359
un-sc-sanctions.110964,,2018-05-01 01:05:02.944865,"Siddiq Khel village, Naka District (Paktia Province)",AF,Afghanistan,,2018-04-12 07:32:47.803785
un-sc-sanctions.111204,,2018-05-01 01:05:04.379263,Tirin Kot city (Uruzgan Province),AF,Afghanistan,,2018-04-12 07:32:50.871034
un-sc-sanctions.6908541,,2018-05-01 01:05:04.738420,Al Muharraq,BH,Bahrain,,2018-04-12 07:32:52.529552
un-sc-sanctions.2797951,,2018-05-01 01:05:05.555493,,KW,Kuwait,,2018-04-12 07:32:53.696172
un-sc-sanctions.111857,,2018-05-01 01:05:05.790084,Tataouene,TN,Tunisia,,2018-04-12 07:33:00.263965
un-sc-sanctions.6908093,,2018-05-01 01:05:06.783295,Baghdad,IQ,Iraq,,2018-04-12 07:33:02.245940
un-sc-sanctions.6908052,,2018-05-01 01:05:07.283733,"al-Awja, near Tikrit",IQ,Iraq,,2018-04-12 07:33:03.998121
